📼电影持续更新,#genre#
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
大湾区卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
延边卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
嘉佳卡通,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
农林卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
茶频道,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
老故事,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
家庭理财,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
弈坛春秋,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
都市青春,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8
西部电影,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8
新闻综合,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226376/index.m3u8
TCZT-2,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8
TCZT-1,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
游戏风云,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
乐游,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226580/index.m3u8
都市剧场,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8

广东珠江,http://glive.grtn.cn/live/lizhi.m3u8
安徽卫视,https://cdn2.jdshipin.com/api/bst2.php?id=ahwshd8m/8000000
湖南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hunanwshd8m/8000000
浙江卫视,https://cdn2.jdshipin.com/api/bst2.php?id=zjwshd8m/8000000
江苏卫视,https://cdn2.jdshipin.com/api/bst2.php?id=jswshd8m/8000000
广西卫视,https://cdn2.jdshipin.com/api/bst2.php?id=gxwshd8m/8000000
四川卫视,https://cdn2.jdshipin.com/api/bst2.php?id=scwshd/8000000
东方卫视,https://cdn2.jdshipin.com/api/bst2.php?id=dfwshd8m/8000000
北京卫视,https://cdn2.jdshipin.com/api/bst2.php?id=bjwshd8m/8000000
天津卫视,https://cdn2.jdshipin.com/api/bst2.php?id=tjwshd8m/8000000
辽宁卫视,https://cdn2.jdshipin.com/api/bst2.php?id=lnwshd8m/8000000
广东卫视,https://cdn2.jdshipin.com/api/bst2.php?id=gdwshd8m/8000000
深圳卫视,https://cdn2.jdshipin.com/api/bst2.php?id=szwshd8m/8000000
湖北卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hubeiws8m/8000000
吉林卫视,https://cdn2.jdshipin.com/api/bst2.php?id=jlwshd8m/8000000
山东卫视,https://cdn2.jdshipin.com/api/bst2.php?id=sdws8m/8000000
江西卫视,https://cdn2.jdshipin.com/api/bst2.php?id=jxws8m/8000000
河南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hnwshd8m/8000000
河北卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hbwshd8m/8000000
甘肃卫视,https://cdn2.jdshipin.com/api/bst2.php?id=gswshd8m/8000000
重庆卫视,https://cdn2.jdshipin.com/api/bst2.php?id=cqws8m/8000000
东南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=dnwshd8m/8000000
云南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=ynwshd8m/8000000
贵州卫视,https://cdn2.jdshipin.com/api/bst2.php?id=gzwshd8m/8000000
三沙卫视,https://cdn2.jdshipin.com/api/bst2.php?id=sswshd8m/8000000
海南卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hainanwshd8m/8000000
海峡卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hxwshd4m/4000000
黑龙江卫视,https://cdn2.jdshipin.com/api/bst2.php?id=hljwshd8m/8000000
欢笑剧场4K,https://cdn2.jdshipin.com/api/bst2.php?id=hxjc4k/15000000
欢笑剧场,https://cdn2.jdshipin.com/api/bst2.php?id=hxjc8m/8000000
劲爆体育,https://cdn2.jdshipin.com/api/bst2.php?id=jbtyhd8m/8000000
五星体育,https://cdn2.jdshipin.com/api/bst2.php?id=wxtyhd8m/8000000
茶友频道,https://cdn2.jdshipin.com/api/bst2.php?id=cpdhdavs8m/8000000
快乐垂钓,https://cdn2.jdshipin.com/api/bst2.php?id=klcd8m/8000000
金鹰纪实,https://cdn2.jdshipin.com/api/bst2.php?id=jyjs8m/8000000
戏曲精选,https://cdn2.jdshipin.com/api/bst2.php?id=xqjx8m/8000000
第一财经,https://cdn2.jdshipin.com/api/bst2.php?id=dycjhd8m/8000000
上海新闻,https://cdn2.jdshipin.com/api/bst2.php?id=xwzhhd8m/8000000
上海都市,https://cdn2.jdshipin.com/api/bst2.php?id=dshd8m/8000000
上海纪实,https://cdn2.jdshipin.com/api/bst2.php?id=jspdhd/4000000
上海教育,https://cdn2.jdshipin.com/api/bst2.php?id=setvhd/8000000
上海外语,https://cdn2.jdshipin.com/api/bst2.php?id=icshd8m/8000000
新视觉HD,http://dp.sxtv.top:88/live/bestv.php?id=xsj
新视觉HD,https://cdn2.jdshipin.com/api/bst2.php?id=xsjhd8m/8000000
东方影视,https://cdn2.jdshipin.com/api/bst2.php?id=dfyshd8m/8000000
七彩戏剧,https://cdn2.jdshipin.com/api/bst2.php?id=qcxjhd8m/8000000
乐游高清,https://cdn2.jdshipin.com/api/bst2.php?id=qjshd8m/8000000
陶瓷高清,https://cdn2.jdshipin.com/api/bst2.php?id=taocihd/8000000
生活时尚,https://cdn2.jdshipin.com/api/bst2.php?id=shss8m/8000000
游戏风云,https://cdn2.jdshipin.com/api/bst2.php?id=yxfy8m/8000000
热门综艺,https://cdn2.jdshipin.com/api/bst2.php?id=rmzy8m/8000000
超级体育,https://cdn2.jdshipin.com/api/bst2.php?id=qcsj8m/8000000
足球高清,https://cdn2.jdshipin.com/api/bst2.php?id=zqpd8m/8000000
健康养生,https://cdn2.jdshipin.com/api/bst2.php?id=jkys8m/8000000
百变课堂,https://cdn2.jdshipin.com/api/bst2.php?id=bbkt8m/8000000
华语影院,https://cdn2.jdshipin.com/api/bst2.php?id=hyyy8m/8000000
电竞天堂,https://cdn2.jdshipin.com/api/bst2.php?id=djtt8m/8000000
青春动漫,https://cdn2.jdshipin.com/api/bst2.php?id=qcdm8m/8000000
宝宝动画,https://cdn2.jdshipin.com/api/bst2.php?id=bbdh8m/8000000
星光影院,https://cdn2.jdshipin.com/api/bst2.php?id=xgyy8m/8000000
谍战剧场,https://cdn2.jdshipin.com/api/bst2.php?id=dzjc8m/8000000
全球大片,https://cdn2.jdshipin.com/api/bst2.php?id=qqdp8m/8000000
热门剧场,https://cdn2.jdshipin.com/api/bst2.php?id=rmjc8m/8000000
卡酷少儿,https://cdn2.jdshipin.com/api/bst2.php?id=kkse8m/8000000
北京纪实,https://cdn2.jdshipin.com/api/bst2.php?id=dajs8m/8000000
哈哈炫动,https://cdn2.jdshipin.com/api/bst2.php?id=hhxd8m/8000000
动漫秀场,https://cdn2.jdshipin.com/api/bst2.php?id=dmxc8m/8000000
东方财经,https://cdn2.jdshipin.com/api/bst2.php?id=dfcjhd8m/8000000
都市剧场,https://cdn2.jdshipin.com/api/bst2.php?id=dsjc8m/8000000
法治天地,https://cdn2.jdshipin.com/api/bst2.php?id=fztd8m/8000000
金色学堂,https://cdn2.jdshipin.com/api/bst2.php?id=jingsepd8m/8000000
魅力足球,https://cdn2.jdshipin.com/api/bst2.php?id=mlyyhd8m/8000000
看天下精选,https://cdn2.jdshipin.com/api/bst2.php?id=ktxjx8m/8000000

安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8
北京卫视,http://39.134.65.179/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.164/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.166/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.173/PLTV/88888888/224/3221225678/1.m3u8
天津卫视,http://39.134.65.166/PLTV/88888888/224/3221225665/1.m3u8
山东卫视,http://39.134.65.141/PLTV/88888888/224/3221225952/1.m3u8
江苏卫视,http://39.134.65.175/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.181/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.183/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.173/PLTV/88888888/224/3221225503/1.m3u8
东方卫视,http://39.134.65.164/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.179/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8
浙江卫视,http://39.134.65.162/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.175/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.179/PLTV/88888888/224/3221225514/1.m3u8
浙江卫视,http://39.134.65.173/PLTV/88888888/224/3221225514/1.m3u8
湖北卫视,http://39.134.65.164/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8
湖南卫视,http://39.134.65.181/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.173/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.166/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.183/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.175/PLTV/88888888/224/3221225506/1.m3u8
贵州卫视,http://39.134.65.149/PLTV/88888888/224/3221225974/1.m3u8
吉林卫视,http://39.134.65.149/PLTV/88888888/224/3221225981/1.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
广东卫视,http://221.2.36.34:8888/newlive/live/hls/21/live.m3u8
安徽卫视,http://221.2.36.34:8888/newlive/live/hls/25/live.m3u8
天津卫视,http://221.2.36.34:8888/newlive/live/hls/42/live.m3u8
东方卫视,http://221.2.36.34:8888/newlive/live/hls/20/live.m3u8
山东卫视,http://221.2.36.34:8888/newlive/live/hls/30/live.m3u8
湖北卫视,http://221.2.36.34:8888/newlive/live/hls/34/live.m3u8
重庆卫视,http://221.2.36.34:8888/newlive/live/hls/31/live.m3u8
江西卫视,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
东方卫视,http://221.213.43.82:8888/newlive/live/hls/20/live.m3u8
湖南卫视,http://221.213.43.82:8888/newlive/live/hls/23/live.m3u8
江苏卫视,http://221.213.43.82:8888/newlive/live/hls/22/live.m3u8
深圳卫视,http://221.213.43.82:8888/newlive/live/hls/28/live.m3u8
天津卫视,http://221.213.43.82:8888/newlive/live/hls/42/live.m3u8
重庆卫视,http://221.213.43.82:8888/newlive/live/hls/31/live.m3u8
广东卫视,http://221.213.43.82:8888/newlive/live/hls/21/live.m3u8
湖北卫视,http://221.213.43.82:8888/newlive/live/hls/34/live.m3u8
安徽卫视,http://221.213.43.82:8888/newlive/live/hls/25/live.m3u8
山东卫视,http://221.213.43.82:8888/newlive/live/hls/30/live.m3u8
河北卫视,http://221.213.43.82:8888/newlive/live/hls/45/live.m3u8
江西卫视,http://221.213.43.82:8888/newlive/live/hls/46/live.m3u8
黑龙江卫视,http://221.213.43.82:8888/newlive/live/hls/44/live.m3u8
辽宁卫视,http://221.213.43.82:8888/newlive/live/hls/43/live.m3u8
吉林卫视,http://221.213.43.82:8888/newlive/live/hls/35/live.m3u8
云南卫视,http://221.213.43.82:8888/newlive/live/hls/27/live.m3u8
广西卫视,http://221.213.43.82:8888/newlive/live/hls/26/live.m3u8
贵州卫视,http://221.213.43.82:8888/newlive/live/hls/29/live.m3u8
西藏卫视,http://221.213.43.82:8888/newlive/live/hls/37/live.m3u8

⛹️‍♀️体育频道,#genre#
FIFA 足球,https://d2anxt9uu5yxtz.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ja4uwkkhcliwv/v1/chili_fifa_eng_1/samsungheadend_us/latest/main/hls/playlist.m3u8
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
CCTV-5体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
广东体育,http://mywlkj.ddns.net:754/tv/dgdxzb.php?id=12
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
电信
CCTV-5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
北京体育休闲,http://218.241.192.50:8808/udp/239.3.1.243:8000
咪咕体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
超级体育 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
精品体育 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
超级体育 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
睛彩竞技HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=104 
睛彩篮球HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=105 
睛彩羽毛球HD,http://mywlkj.ddns.net:754/tv/bjltzb.php?id=106
羽毛球台,http://blc.zmychn.cn:4000/udp/225.1.2.1:5002
先锋乒羽,http://mywlkj.ddns.net:754/dl/dl668/mgtv.php?id=329
台球1,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
CCTV-5体育,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225737/index.m3u8
台球2,http://[2409:8087:1a01:df::4028]/PLTV/88888888/224/3221225897/index.m3u8

超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
红牛TV,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8?
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?
咪咕体育4k,http://39.135.134.67/000000001000/3000000001000031494/index.m3u8
F1赛车,https://stream.ads.ottera.tv/playlist.m3u8?network_id=535
IMPACT Wrestling,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
国外体育6,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
迪拜体育2,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
JJ斗地主,http://159.75.85.63:35455/douyu/488743
JJ斗地主,http://openhls-tct.douyucdn2.cn:80/dyliveflv1a/488743rAHScWyyII_2000.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
穿越火线,http://112.83.136.141:80/live/605964rzzgGEOZHr.flv?302_type=cold_aggr&_session_id=2376164747.n.cn-069f7p.14re_26504&cb_retry=0&did=d010b07dcb997ada9934081c873542f0&domain=tc-tct.douyucdn2.cn&expire=0&fp_user_url=http%3A%2F%2Ftc-tct.douyucdn2.cn%2Fdyliveflv1%2F605964rzzgGEOZHr.flv%3FwsAuth%3D43ef2d796067cbec9c238c73235a1005%26token%3Dcpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964%26logo%3D0%26expire%3D0%26did%3Dd010b07dcb997ada9934081c873542f0%26origin%3Dtct%26vhost%3Dplay1&logo=0&manage_ip=&mir=true&node_id=&origin=tct&pro_type=http&redirect_from=pod.cn-069f7p.14re.nss&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&vhost=tc-tct.douyucdn2.cn&wsAuth=43ef2d796067cbec9c238c73235a1005
跑跑卡丁车,http://tc-tct.douyucdn2.cn/dyliveflv1a/6672862r90xSwiRP_2000.flv?wsAuth=1c2c516dd80b1193241687841f128073&token=cpn-androidmpro-0-6672862-ee6297daa5d07f3494aad175947a679df4184f7934380258&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
红牛TV,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8?
NOW sps,http://202.21.104.6:88/sps-plus/index.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?
咪咕体育4k,http://39.135.134.67/000000001000/3000000001000031494/index.m3u8
F1赛车,https://stream.ads.ottera.tv/playlist.m3u8?network_id=535
IMPACT Wrestling,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
国外体育6,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
迪拜体育2,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8

🛰IPV6央视ʰ,#genre#
CCTV-1_综合,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV-2_财经,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV-3_综艺,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-4_中文国际,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV-5_体育,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8
CCTV-5+_体育赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-6_电影,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV-7_国防军事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV-8_电视剧,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV-9_纪录,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV-10_科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
