央视ipv6,#genre#
春晚1993,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
春晚1994,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
春晚1995,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
春晚1996,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚1999,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
春晚2000,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
春晚2001,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
春晚2002,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
春晚2003,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
春晚2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
春晚2005,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
春晚2006,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
春晚2007,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
春晚2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
春晚2009,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
春晚2010,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
春晚2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
春晚2012,https://cdn8.yzzy-online.com/20220704/591_82b72f82/1000k/hls/index.m3u8
春晚2013,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
春晚2014,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
春晚2016,https://cdn8.yzzy-online.com/20220704/577_cda9c8d1/1000k/hls/index.m3u8
春晚2017,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
春晚2018,https://cdn8.yzzy-online.com/20220704/610_ae5255ad/1000k/hls/index.m3u8
春晚2019,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2020,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
春晚2021,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
春晚2024,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8 
春晚2024,https://v10.dious.cc/20240209/4AK9UB5p/index.m3u8
网络春晚2024,https://ikcdn01.ikzybf.com/20240205/QBNgom4j/2000kb/hls/index.m3u8
2024珠江春晚,https://v10.dious.cc/20240209/lNN6pUqq/index.m3u8
2024辽宁春晚上,https://v10.dious.cc/20240209/J95B9fT5/index.m3u8
2024辽宁春晚下,https://v10.dious.cc/20240209/HWVp60d1/index.m3u8
2024深圳春晚,https://v10.dious.cc/20240209/DKcsA9sZ/index.m3u8
2024安徽春晚,https://v10.dious.cc/20240208/LHLdSBLv/index.m3u8
2024吉林春晚,https://v10.dious.cc/20240208/9ahrnAPw/index.m3u8
2024山东春晚,https://v10.dious.cc/20240208/mJvkOFpp/index.m3u8
2024河南春晚,https://v10.dious.cc/20240208/AN4hlNqo/index.m3u8
2024山西春晚,https://v10.dious.cc/20240208/85CjUOf8/index.m3u8
2024湖南春晚,https://top.1080pzy.co/202402/04/MjEwstGXHa3/video/index.m3u8
2024春节藏历新年晚会,https://top.1080pzy.co/202402/10/qA9fsajXD03/video/index.m3u8
2024川渝春晚,https://top.1080pzy.co/202402/10/jBTNQuWPgZ3/video/index.m3u8
2024年北京春晚,https://v10.dious.cc/20240210/Ll7WeunD/index.m3u8
2024湖北春晚,https://v10.dious.cc/20240210/pOo0DnPW/index.m3u8
2024云南春晚,https://v10.dious.cc/20240210/yOFfQfxj/index.m3u8
2024海南春晚,https://v10.dious.cc/20240210/vaplHwkP/index.m3u8
2024安徽农民春晚,https://v10.dious.cc/20240210/UnLrYixW/index.m3u8
2024中国杂技大联欢,https://v10.dious.cc/20240210/672HyyQ9/index.m3u8
2024大湾区春晚,https://top.1080pzy.co/202402/11/8VQCAA76NZ3/video/index.m3u8
2024大湾区特别节目,https://top.1080pzy.co/202402/11/xkWszjeRYG3/video/index.m3u8
2024江苏春晚,https://top.1080pzy.co/202402/11/h1veKVuUdX3/video/index.m3u8
2024东方春晚,https://top.1080pzy.co/202402/11/VWVyPyEiFX3/video/index.m3u8
2024天津相声春晚,https://top.1080pzy.co/202402/11/wgYVqXxrEh3/video/index.m3u8
启航2024 CCTV跨年晚会,https://v10.dious.cc/20240101/jb33ogNp/index.m3u8
2024浙江卫视跨年晚会,https://top.1080pzy.co/202401/01/CukCTWW1HW3/video/index.m3u8
2024湖南卫视跨年晚会,https://top.1080pzy.co/202401/01/1aNBTstEPe3/video/index.m3u8
2024北京卫视跨年晚会,https://top.1080pzy.co/202401/01/CukCTWW1HW3/video/index.m3u8
2024江苏卫视跨年演唱会,https://top.1080pzy.co/202401/01/uJzQMkFBLb3/video/index.m3u8
梦圆东方·2024跨年盛会,https://top.1080pzy.co/202401/01/UXEYWWJxMx3/video/index.m3u8
2024东南卫视思·享,https://top.1080pzy.co/202401/01/YTN1G765pd3/video/index.m3u8
2024山东新年交响音乐会,https://top.1080pzy.co/202401/01/VZwAVHYr7M3/video/index.m3u8
2024四川花开天下国韵新年演唱会,https://cdn1.vip-vip-yzzy.com/20240101/10953_3f15684a/index.m3u8
有需要更多精彩内容，请加入我们，加入方式如下：
QQ1群:875121887[小号自觉加管理员]
QQ2群:740416033{小号自觉加管理员}
無線新聞1,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=807
無線新聞2,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=824
翡翠臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=809
翡翠臺2,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=810
NOW新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=808
HOY資訊臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=827
HOY TV,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=828
HOY國際財經臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3153
鳳凰資訊,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=804
鳳凰中文,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=803
鳳凰香港,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=805
NOW星影臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=881
NOW爆谷臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=880
美亞電影-港版,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=862
美亞電影-臺版,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2143
HBO-好萊塢,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=786
HBO-強檔鉅獻,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=787
HBO-signature,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2209
Cinemax電影,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=790
Lifetime娛樂頻道,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3137
ROCK Entertainment,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3138
ROCK Action,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3139
AMC最愛電影,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2180
好萊塢電影,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2132
龍祥時代,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2141
Dreamwork夢工廠動畫,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3159
TVB娛樂新聞臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=802
TVB星河,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=863
TVB經典臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=878
TVB經典臺2,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=778
TVB華語劇臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3127
TVB粵語臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3128
TVB亞洲劇臺直播,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3152
TVB黃金翡翠臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3129
TVB黃金華劇臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3130
Viutv,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=811
J2,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=819
無線財經體育,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=817
18臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3131
NOW-668,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3123
明珠臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=820
Now 財經臺直播,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3101
Now新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3102
Now直播臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3103
Now報價臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3104
NOW紫金國際臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3105
NOW華劇臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3106
NOW劇集臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3107
面包臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2186
耀才財經,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=818
RHK31,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=859
RHK32,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=858
RHK33,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=763
RHK34,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=764
RHK35,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=765
中天新聞[極速],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=794
中天新聞[高清],http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=806
中天新聞循環,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=854
中天亞洲臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=836
中天娛樂,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2174
中天綜合,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2175
CN卡通,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2124
東森衛視,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2176
東森財經,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=830
東森超視臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=831
東森電影,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=785
東森戲劇,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2128
東森新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=823
東森洋片,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=784
東森綜合臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3160

TVBS AISA,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=839
TVBS HD,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=821
TVBS NEWS,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2107
TVBS NEWS 網絡獨家,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=845
TVBS歡樂臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2108
TVBS 精采臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3154
TVBS綜藝臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3163
TVBS臺劇臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3164
Arirang,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2101
BBC Earth,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=847
CI 罪案偵查頻道,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=783
CNEX紀實頻道,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=774
ELTV英語新聞臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=776
History 歷史頻道,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=782
i-Fun動漫臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=767
JET TV,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2104
LOVE Nature,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=781
MTV LIVE,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=780

愛爾達體育1臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=812
愛爾達體育2臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=813
愛爾達體育3臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2110
愛爾達戲劇,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2111
愛爾達影劇,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2112
愛爾達娛樂臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=769
愛爾達綜合,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2113
八大第一臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2114
八大戲劇,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2115
八大綜藝,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2183
八大精彩,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2184
采昌影劇臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2181
DaVinCi Learning達文西頻道,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2182

非凡新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2130
公視1臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2178
公視2臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2131
公視戲劇,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=773
華視,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3161
華視新聞資訊臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=766
華藝綜合臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2162
韓國娛樂臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2164
寰宇財經,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2134
寰宇全球新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=856
寰宇臺灣新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=838
靖天國際,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2136
靖天日本臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=771
鏡新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=855
龍華電影臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=775
龍華偶像,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2138
龍華日韓臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=772
龍華戲劇,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2139
龍華洋片,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2140
美食星球,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=877
民視,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=798
民視第一臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=799
民視高清臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2144
民視旅遊臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=796
民視臺灣臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=797
民視新聞臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=850
年代新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2148
年代電視臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2147
三立LIVE,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=849
三立都會,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2149
三立臺灣臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2150
三立戲劇,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2151
三立新聞臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=857
臺視臺灣臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2153
臺視新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=852
臺視綜合臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2155
天映經典,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=861
天映頻道,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=864
緯來戲劇·,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2156
緯來電影,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2157
緯來精彩,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2158
緯來日本,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2159
緯來體育2,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2160
緯來綜合,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2161
幸福空間居家臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=768
亞洲旅遊臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2165
亞洲美食臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2166
十方法界,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2167
EYE旅遊臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2168
EYE戲劇臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2169
壹新聞,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=928
影迷數位電影臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=770
影迷數位紀實臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3151
豬哥亮歌廳秀,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=3162
中視經典,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2170
中視高清,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=2171
中視綜藝,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=816
中視新聞臺,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=851
澳門蓮花,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=793
澳門衛視,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=929
澳門資訊,http://m.xoxtvs.com/ott/?q=5854b82d38335e78ce5a28a0abd6a1a3&id=882
