*_**********_*天一免费直播源【资源分享群:716688848】*_*********_*
．．．．．．．．．．．．．．．．．．．．．．．．．
．．．．．．．．．★︵＿＿＿︵★．．．．．．．．．
．．．．．．．．．／　　　　　＼．．．．．．．．．
．．．．．．．．．︴●　　　●　︴．．．．．．．．
．．．．．．．．．︴≡　﹏　≡　︴．．．．．．．．
．．．．．．．．．＼＿＿＿＿＿／．．．．．．．．．
．．╭╧╮╭╧╮╭╧╮╭╧╮ ╭╧╮╭╧╮╭╧╮╭╧╮．．．．．．．
．．│                        资源分享群:716688848          ．．．．．．．
．．╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛．．．．．．．
．．．．．．．．．．．．．．．．．．．．．．．．
//如果你抓包了获取到了直播源，请自用，别公开，谢谢！

📺通知📺,#genre# 
芷江电视,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
靖州综合,https://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8
新化综合,https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
吉首综合,https://liveplay-srs.voc.com.cn/hls/tv/143_70175b.m3u8
花垣综合,https://liveplay-srs.voc.com.cn/hls/tv/134_d590ee.m3u8
古丈综合,https://liveplay-srs.voc.com.cn/hls/tv/144_4efb38.m3u8
龙山电视,https://liveplay-srs.voc.com.cn/hls/tv/146_f067fe.m3u8

山东频道[V4],#genre#
山东卫视,http://livealone.iqilu.com/iqilu/sdtvhjOF03kn.m3u8
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.m3u8
山东农科,http://yt.xypxe.com:9901/tsfile/live/1007_1.m3u8
山东齐鲁,http://livealone.iqilu.com/iqilu/qlpdhjOF03kn.m3u8
山东齐鲁,http://yt.xypxe.com:9901/tsfile/live/1001_1.m3u8
山东齐鲁,http://111.14.181.15:9901/tsfile/live/1000_1.m3u8
山东少儿,http://livealone.iqilu.com/iqilu/sepdhjOF03kn.m3u8
山东少儿,http://yt.xypxe.com:9901/tsfile/live/1008_1.m3u8
山东少儿,http://111.14.181.15:9901/tsfile/live/1005_1.m3u8
山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.m3u8
山东生活,http://yt.xypxe.com:9901/tsfile/live/1004_1.m3u8
山东体育休闲,http://yt.xypxe.com:9901/tsfile/live/1006_1.m3u8
山东体育休闲,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8
山东体育休闲,http://livealone.iqilu.com/iqilu/typdhjOF03kn.m3u8
山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.m3u8
山东文旅,http://yt.xypxe.com:9901/tsfile/live/1005_1.m3u8
山东文旅,http://111.14.181.15:9901/tsfile/live/1002_1.m3u8
山东新闻,http://livealone.iqilu.com/iqilu/ggpdhjOF03kn.m3u8
山东新闻,http://yt.xypxe.com:9901/tsfile/live/1002_1.m3u8
山东新闻,http://111.14.181.15:9901/tsfile/live/1001_1.m3u8
山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.m3u8
山东综艺,http://yt.xypxe.com:9901/tsfile/live/1003_1.m3u8
山东综艺,http://111.14.181.15:9901/tsfile/live/1004_1.m3u8
QTV-1,http://yt.xypxe.com:9901/tsfile/live/1011_1.m3u8
QTV-2,http://yt.xypxe.com:9901/tsfile/live/1012_1.m3u8
QTV-3,http://yt.xypxe.com:9901/tsfile/live/1013_1.m3u8
QTV-4,http://yt.xypxe.com:9901/tsfile/live/1014_1.m3u8
QTV-5,http://yt.xypxe.com:9901/tsfile/live/1015_1.m3u8
QTV-6,http://yt.xypxe.com:9901/tsfile/live/1016_1.m3u8
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8
梁山综合,http://111.14.181.15:9901/tsfile/live/1011_1.m3u8
梁山影视,http://111.14.181.15:9901/tsfile/live/1012_1.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台经济科技,http://27.217.213.217:18888/udp/239.253.248.249:8000
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8

四川频道[V4],#genre#
自贡综合,http://110.189.153.160:1001/zhpd.flv
自贡文化生活,http://110.189.153.160:1002/ggpd.flv
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳文旅科教,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州文化生活,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
金川频道,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
营山频道,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
洪雅综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
叙州综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
汶川频道,http://live.iwcmt.cn:90/live/zhxw.m3u8
黑水频道,http://live.schstv.com:90/live/xwzh.m3u8
康定频道,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
叙永频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
什邡频道,http://live.sfrmt.com:85/live/zhpd.m3u8
马尔康频道,http://live.zmmek.com:90/live/zhxw.m3u8
利州频道,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
松潘频道,http://live.spccmc.com:90/live/spxwzh.m3u8

广东频道[V4],#genre#
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8

河北频道[V4],#genre#
河北少儿科教,https://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=35e8479f6ac81ee25729454e88afa17c
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=0a371e84fa6980927f5b617687e1ad11
河北经济生活,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=5ae52d7ff5118e85c19a12237a3518cb
河北公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=753a034a499730b224c99667ec91eb4e
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=1c19f1e16256d45e9fdcb9b6725647cc
河北三佳购物,http://tv.pull.hebtv.com/jishi/sanjiagouwu.m3u8?t=2510710360&k=bffb5db1bd18d258572e827a3de74be0
河北影视剧,http://tv.pull.hebtv.com/jishi/yingshijupindao.m3u8?t=2510710360&k=22da13f91d94e04e4935c5ed39dbdb62
鹿泉综合,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
昌黎频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
涉县新闻综合,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/HD/live.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/HD2/live.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/HD4/live.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/HD3/live.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
邯郸新闻综合,http://live.hd.hdbs.cn/video/s10001-2021hdxwzh/index.m3u8
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8
邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8

上海频道[V4],#genre#
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
书画频道,http://211.103.180.178:8234/live_hls/hdmi.m3u8

黑龙江频道[V4],#genre#
黑龙江卫视,http://210.76.37.68:9000/udp/236.78.78.78:59783
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
黑龙江影视,http://210.76.37.68:9000/udp/236.78.78.78:59784
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8
黑龙江都市,http://210.76.37.68:9000/udp/236.78.78.78:59786
黑龙江文体,http://210.76.37.68:9000/udp/236.78.78.78:59785
黑龙江新闻法治,http://210.76.37.68:9000/udp/236.78.78.78:59787
黑龙江农业科教,http://210.76.37.68:9000/udp/236.78.78.78:59788
黑龙江少儿,http://210.76.37.68:9000/udp/236.78.78.78:59789
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
富裕综合,http://221.209.44.174:1980/hls/1001.m3u8

青海频道[V4],#genre#
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8

山西频道[V4],#genre#
黄河频道,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西经济与科技,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
盐湖频道,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
灵石综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
潞城电视台,http://59.48.42.6:62204/lucheng.m3u8
普中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8

安徽频道[V4],#genre#
经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
安徽导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8

广西频道[V4],#genre#
广西卫视,http://rodck.3322.org:18888/rtp/239.81.0.107:4056
广西卫视,http://rodck.3322.org:18888/rtp/239.81.0.2:4056
广西综艺旅游,http://rodck.3322.org:18888/rtp/239.81.0.214:4056
广西综艺旅游,http://rodck.3322.org:18888/rtp/239.81.0.3:4056
广西影视,http://rodck.3322.org:18888/rtp/239.81.0.250:4056
广西影视,http://rodck.3322.org:18888/rtp/239.81.0.7:4056
广西新闻,http://rodck.3322.org:18888/rtp/239.81.0.248:4056
广西新闻,http://rodck.3322.org:18888/rtp/239.81.0.5:4056
广西都市,http://rodck.3322.org:18888/rtp/239.81.0.247:4056
广西都市,http://rodck.3322.org:18888/rtp/239.81.0.4:4056
广西国际,http://rodck.3322.org:18888/rtp/239.81.0.8:4056
南宁影视娱乐,http://rodck.3322.org:18888/rtp/239.81.0.128:4056
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_24.m3u8
南宁新闻综合,http://rodck.3322.org:18888/rtp/239.81.0.241:4056
南宁新闻综合,http://rodck.3322.org:18888/rtp/239.81.0.126:4056
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁公共,http://rodck.3322.org:18888/rtp/239.81.0.129:4056
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁文旅生活,http://rodck.3322.org:18888/rtp/239.81.0.127:4056
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
柳州新闻综合,http://rodck.3322.org:18888/rtp/239.81.0.134:4056
玉林新闻综合,http://rodck.3322.org:18888/rtp/239.81.0.138:4056
玉林新闻综合,http://51742.hlsplay.aodianyun.com/tv_radio_51742/tv_channel_3289.m3u8?auth_key=4846965841-0-0-9764667fa15da8675d9343a9d685e93b&extra_key=3G7phQNujucfjDfVZX7XtFsfMjeELWIZpjNRADdYpRWOUdAykIw7RkxbAmiF9U934MKf8LNlRPUVp9ooT4UEvKJQlaJrZuMqJnw-UvayII5G4kw7jFgAqhhjpD4DC7gyZEtynT7zMnF8xzE3J1g6soaagSkmkag_tsjqRTH1zeM
贺州综合,http://rodck.3322.org:18888/rtp/239.81.0.137:4056
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
桂林新闻综合,http://rodck.3322.org:18888/rtp/239.81.0.135:4056
桂林新闻综合,http://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
隆安频道,https://hls.nntv.cn/nnlive/LATV_24.m3u8
融水电视台,https://live.gxrb.com.cn/gx/rongshui/index.m3u8
罗城频道,http://111.12.75.177:9100/lctvlive/lch.m3u8
北海新闻,http://rodck.3322.org:18888/rtp/239.81.0.136:4056
北海新闻,http://citylive.njgdmm.com/live/da147a8a-dedb-4213-8519-ab99395f4317.m3u8
北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
北海新闻,http://lives.myun.tv/live/09em4xbl.m3u8
北海新闻,http://pull0503gxd.myun.tv/live/09em4xbl.m3u8
北海新闻,http://pulls.myun.tv/live/09em4xbl.m3u8
北海经济科教,http://citylive.njgdmm.com:80/beihai/6c0bd8ab-9761-4dc5-95ac-1bb3e31daced.m3u8
北海经济科教,http://rtmp.gdlive.gdmain.com/live/ln9rndz0.m3u8
北海经济科教,http://lives.myun.tv/live/ln9rndz0.m3u8
北海经济科教,http://pull0503gxd.myun.tv/live/ln9rndz0.m3u8
北海经济科教,http://pulls.myun.tv/live/ln9rndz0.m3u8
北海图文频道,http://citylive.njgdmm.com:80/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.m3u8
崇左综合,http://live.gxrb.com.cn/gx/chongzuo/index.m3u8
崇左综合,http://rtmp.gdlive.gdmain.com/live/5podkk10.m3u8
崇左综合,http://lives.myun.tv/live/5podkk10.m3u8
崇左综合,http://pull0503gxd.myun.tv/live/5podkk10.m3u8
崇左综合,http://pulls.myun.tv/live/5podkk10.m3u8
来宾综合,http://zb.lbnews.com.cn:1935/live/lbzh.stream/playlist.m3u8
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
来宾新闻荟萃,http://zb.gxlbamc.com:1935/live/xwhc.stream/playlist.m3u8
来宾新闻荟萃,http://zb.lbnews.com.cn:1935/live/xwhc.stream/playlist.m3u8
灌阳综合频道,https://live.gxrb.com.cn/gx/guanyang/index.m3u8
灌阳综合频道,http://rtmp.gdlive.gdmain.com/live/0mdrvoo0.m3u8
灌阳综合频道,http://lives.myun.tv/live/0mdrvoo0.m3u8
灌阳综合频道,http://pull0503gxd.myun.tv/live/0mdrvoo0.m3u8
灌阳综合频道,http://pulls.myun.tv/live/0mdrvoo0.m3u8
灵川综合频道,http://rtmp.gdlive.gdmain.com/live/loezggo5.m3u8
灵川综合频道,http://lives.myun.tv/live/loezggo5.m3u8
灵川综合频道,http://pull0503gxd.myun.tv/live/loezggo5.m3u8
灵川综合频道,http://pulls.myun.tv/live/loezggo5.m3u8
资源综合频道,http://rtmp.gdlive.gdmain.com/live/5z4yjgm0.m3u8
资源综合频道,http://lives.myun.tv/live/5z4yjgm0.m3u8
资源综合频道,http://pull0503gxd.myun.tv/live/5z4yjgm0.m3u8
资源综合频道,http://pulls.myun.tv/live/5z4yjgm0.m3u8
横州新闻综合,http://live.nnnews.net/video/s10004-hztv-hd/index.m3u8
宾阳频道,http://live.gxrb.com.cn/gx/binyang/index.m3u8
宾阳频道,http://rtmp.gdlive.gdmain.com/live/lgmzjyml.m3u8
宾阳频道,http://lives.myun.tv/live/lgmzjyml.m3u8
宾阳频道,http://pull0503gxd.myun.tv/live/lgmzjyml.m3u8
宾阳频道,http://pulls.myun.tv/live/lgmzjyml.m3u8
隆安频道,http://hls.nntv.cn/nnlive/LATV_24.m3u8
龙州综合,http://live.gxrb.com.cn/gx/longzhou/index.m3u8
龙州综合,http://pulls.myun.tv/live/56jkpxkl.m3u8
凭祥综合,http://live.gxrb.com.cn/gx/pingxiang/index.m3u8
凭祥综合,http://pulls.myun.tv/live/lnbyv3ol.m3u8
天等频道,http://rtmp.gdlive.gdmain.com/live/56jkerol.m3u8
天等频道,http://lives.myun.tv/live/56jkerol.m3u8
天等频道,http://pull0503gxd.myun.tv/live/56jkerol.m3u8
天等频道,http://pulls.myun.tv/live/56jkerol.m3u8
巴马频道,http://live.gxrb.com.cn/gx/bama/index.m3u8
巴马频道,http://rtmp.gdlive.gdmain.com/live/028exb80.m3u8
巴马频道,http://lives.myun.tv/live/028exb80.m3u8
巴马频道,http://pull0503gxd.myun.tv/live/028exb80.m3u8
巴马频道,http://pulls.myun.tv/live/028exb80.m3u8
都安频道,http://rtmp.gdlive.gdmain.com/live/09em42ol.m3u8
都安频道,http://lives.myun.tv/live/09em42ol.m3u8
都安频道,http://pull0503gxd.myun.tv/live/09em42ol.m3u8
都安频道,http://pulls.myun.tv/live/09em42ol.m3u8
东兰频道,http://rtmp.gdlive.gdmain.com/live/09aony85.m3u8
东兰频道,http://lives.myun.tv/live/09aony85.m3u8
东兰频道,http://pull0503gxd.myun.tv/live/09aony85.m3u8
东兰频道,http://pulls.myun.tv/live/09aony85.m3u8
象州频道,http://livesec.mudu.tv/watch/9n9dc8.m3u8
靖西频道,http://rtmp.gdlive.gdmain.com/live/lnvy1rz5.m3u8
靖西频道,http://lives.myun.tv/live/lnvy1rz5.m3u8
靖西频道,http://pull0503gxd.myun.tv/live/lnvy1rz5.m3u8
靖西频道,http://pulls.myun.tv/live/lnvy1rz5.m3u8
凌云频道,http://rtmp.gdlive.gdmain.com/live/lj8xvv30.m3u8
凌云频道,http://lives.myun.tv/live/lj8xvv30.m3u8
凌云频道,http://pull0503gxd.myun.tv/live/lj8xvv30.m3u8
凌云频道,http://pulls.myun.tv/live/lj8xvv30.m3u8
那坡频道,http://rtmp.gdlive.gdmain.com/live/02vy7x7l.m3u8
那坡频道,http://lives.myun.tv/live/02vy7x7l.m3u8
那坡频道,http://pull0503gxd.myun.tv/live/02vy7x7l.m3u8
那坡频道,http://pulls.myun.tv/live/02vy7x7l.m3u8
田东综合,http://rtmp.gdlive.gdmain.com/live/0dkp33j5.m3u8
田东综合,http://lives.myun.tv/live/0dkp33j5.m3u8
田东综合,http://pull0503gxd.myun.tv/live/0dkp33j5.m3u8
田东综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
岑溪频道,http://rtmp.gdlive.gdmain.com/live/lnvz16z5.m3u8
岑溪频道,http://lives.myun.tv/live/lnvz16z5.m3u8
岑溪频道,http://pull0503gxd.myun.tv/live/lnvz16z5.m3u8
岑溪频道,http://pulls.myun.tv/live/lnvz16z5.m3u8
藤县综合频道,http://play.txdst.cn/live/txtv.m3u8
融水电视台,http://rtmp.gdlive.gdmain.com/live/51daxxp5.m3u8
融水电视台,http://lives.myun.tv/live/51daxxp5.m3u8
融水电视台,http://pull0503gxd.myun.tv/live/51daxxp5.m3u8
融水电视台,http://pulls.myun.tv/live/51daxxp5.m3u8

贵州频道[V4],#genre#
松桃融媒,http://live.strmtzx.cn/stxw/sd/live.m3u8
七星关电视台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
道真电视,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8

内蒙古频道[V4],#genre#
内蒙古经济生活,http://110.7.128.243:18002/udp/239.125.1.74:4120
新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
鄂尔多斯经济服务,http://110.7.128.243:18002/udp/239.125.2.164:4153
鄂托克旗综合频道,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8

浙江频道[V4],#genre#
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8

湖北频道[V4],#genre#
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8

新疆频道[V4],#genre#
乌鲁木齐维语综合,http://hls-xjhsy.sobeylive.com/xjwlmqapp2019/wy.m3u8
霍尔果斯频道,http://117.190.118.175:9090/stream1/m2e2000.m3u8
吉木萨尔频道,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
可克达拉新闻综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
四师可克达拉新闻综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
五师综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
六师五家渠综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
七师胡杨河新闻综合,http://klmysjtzb.rcsxzx.com/hls/qishi1.m3u8
十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
乌鲁木齐综合,http://hls-xjhsy.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
克拉玛依-1,http://klmysjtzb.rcsxzx.com/hls/klmy1.m3u8
克拉玛依-2,http://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
克拉玛依-3,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8

宁夏频道[V4],#genre#
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8

江西频道[V4],#genre#
江西经济生活,http://gzly.hkychina.com:6002/udp/239.252.219.173:5140

福建频道[V4],#genre#
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
武夷山频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
漳州-1,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
三明新闻综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8
